hotel_name,star_rating,rating_score,location_score,review_amount,bed_info,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,distance_from_downtown,checkin,checkout
Hotel Lucerne,4.0,8.5,9.5,2181.0,1 queen bed,"₪ 5,265",False,False,False,False,False,1.7 km from downtown,19 March 2025,23 March 2025
World Center Hotel,4.0,8.3,9.4,3445.0,1 queen bed,"₪ 5,750",False,False,True,False,False,7 km from downtown,19 March 2025,23 March 2025
Millennium Downtown New York,4.0,7.1,,5273.0,1 king bed,"₪ 4,962",False,True,True,False,True,6.8 km from downtown,19 March 2025,23 March 2025
"Dream Downtown, by Hyatt",4.0,7.3,,1468.0,1 king bed,"₪ 7,604",False,True,True,False,False,3.4 km from downtown,19 March 2025,23 March 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4.0,8.3,9.4,7686.0,1 king bed,"₪ 5,139",False,False,False,False,False,2.5 km from downtown,19 March 2025,23 March 2025
Holiday Inn Express New York City Chelsea by IHG,3.0,7.8,,3617.0,1 king bed,"₪ 5,997",False,False,True,False,False,2.4 km from downtown,19 March 2025,23 March 2025
Courtyard New York Downtown Manhattan/Financial District,3.0,7.8,,2261.0,1 king bed,"₪ 4,001",False,False,True,False,False,7.1 km from downtown,19 March 2025,23 March 2025
Hyatt Grand Central New York,4.0,7.4,,2956.0,1 king bed,"₪ 6,353",False,False,True,False,False,1.9 km from downtown,19 March 2025,23 March 2025
Pestana Park Avenue,4.0,8.9,9.6,1000.0,1 queen bed,"₪ 5,621",False,False,False,False,False,1.9 km from downtown,19 March 2025,23 March 2025
Four Points by Sheraton New York Downtown,3.0,7.9,,2036.0,2 full beds,"₪ 5,372",False,True,True,False,False,7 km from downtown,19 March 2025,23 March 2025
Renaissance New York Chelsea Hotel,4.0,8.2,,1226.0,1 king bed,"₪ 5,495",False,False,True,False,False,2.8 km from downtown,19 March 2025,23 March 2025
Virgin Hotels New York City,4.0,8.3,,1438.0,1 king bed,"₪ 5,954",False,False,False,False,False,2.5 km from downtown,19 March 2025,23 March 2025
Sixty LES,4.0,7.7,,839.0,1 queen bed,"₪ 5,822",False,False,True,False,False,5.2 km from downtown,19 March 2025,23 March 2025
M Social Hotel Times Square New York,4.0,8.4,9.6,11965.0,1 king bed,"₪ 5,488",False,False,True,False,True,0.6 km from downtown,19 March 2025,23 March 2025
W New York - Times Square,4.0,7.9,9.3,1391.0,1 king bed,"₪ 5,845",False,False,True,False,False,1 km from downtown,19 March 2025,23 March 2025
InterContinental New York Times Square by IHG,4.0,8.0,,1769.0,N/A,"₪ 6,144",False,True,True,False,False,1.2 km from downtown,19 March 2025,23 March 2025
Courtyard New York Manhattan/Midtown East,4.0,8.0,,1664.0,1 king bed,"₪ 6,248",False,False,True,False,False,1.6 km from downtown,19 March 2025,23 March 2025
MOXY NYC Times Square,4.0,8.1,9.4,5790.0,"2 beds (1 twin, 1 queen)","₪ 5,743",False,False,True,False,False,1.9 km from downtown,19 March 2025,23 March 2025
Hotel Hayden New York,4.0,7.1,,3189.0,1 king bed,"₪ 4,113",False,False,True,False,False,2.5 km from downtown,19 March 2025,23 March 2025
Hampton Inn Times Square Central,3.0,8.4,9.5,2830.0,1 king bed,"₪ 4,805",False,False,True,False,True,1.5 km from downtown,19 March 2025,23 March 2025
The FIDI Hotel,4.0,8.1,,1499.0,1 king bed,"₪ 4,075",False,False,True,False,False,7.6 km from downtown,19 March 2025,23 March 2025
Hilton Garden Inn New York Central Park South-Midtown West,3.0,7.7,9.4,8760.0,1 king bed,"₪ 8,194",False,True,True,False,False,450 m from downtown,19 March 2025,23 March 2025
Days Inn by Wyndham New York Chinatown,,7.5,,39.0,1 queen bed,"₪ 3,173",False,True,True,False,False,5.7 km from downtown,19 March 2025,23 March 2025
Romer Hell's Kitchen,4.0,8.6,9.5,2599.0,1 king bed,"₪ 5,793",False,False,True,False,True,0.6 km from downtown,19 March 2025,23 March 2025
New York Hilton Midtown,4.0,7.4,9.4,2035.0,1 king bed,"₪ 6,272",False,False,True,False,False,0.7 km from downtown,19 March 2025,23 March 2025
The Ludlow Hotel,4.0,9.0,,1127.0,1 queen bed,"₪ 9,247",False,True,True,False,False,5.2 km from downtown,19 March 2025,23 March 2025
Executive Hotel Le Soleil New York,4.0,8.7,9.5,4604.0,1 queen bed,"₪ 5,089",False,False,False,False,False,2 km from downtown,19 March 2025,23 March 2025
"The Time New York, part of JdV by Hyatt",4.0,7.7,9.3,1752.0,1 queen bed,"₪ 4,557",False,False,False,False,True,0.8 km from downtown,19 March 2025,23 March 2025
The Harlem Cascades,3.0,8.4,,,N/A,"₪ 3,420",False,False,False,False,False,5.6 km from downtown,19 March 2025,23 March 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,536.0,1 queen bed,"₪ 6,119",False,False,True,False,False,5.2 km from downtown,19 March 2025,23 March 2025
Placemakr Wall Street,4.0,8.9,9.3,3381.0,N/A,"₪ 5,942",False,True,False,False,False,7.3 km from downtown,19 March 2025,23 March 2025
Park Central,4.0,7.4,9.4,7536.0,2 full beds,"₪ 5,674",False,False,False,False,True,400 m from downtown,19 March 2025,23 March 2025
Hyatt Centric Wall Street New York,4.0,8.1,,808.0,1 king bed,"₪ 5,650",False,True,True,False,False,7.3 km from downtown,19 March 2025,23 March 2025
Graduate by Hilton New York,4.0,8.8,9.4,4433.0,1 king bed,"₪ 4,428",False,False,True,False,True,2.6 km from downtown,19 March 2025,23 March 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172.0,1 king bed,"₪ 5,826",False,True,True,False,True,2.8 km from downtown,19 March 2025,23 March 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1193.0,1 king bed,"₪ 8,525",False,False,True,False,False,1.9 km from downtown,19 March 2025,23 March 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838.0,1 king bed,"₪ 6,177",False,False,True,False,True,1.9 km from downtown,19 March 2025,23 March 2025
Sonder Henri on 24,,7.9,9.4,234.0,1 king bed,"₪ 5,804",False,False,False,False,False,2.9 km from downtown,19 March 2025,23 March 2025
citizenM New York Bowery,4.0,8.7,,3285.0,1 king bed,"₪ 5,049",False,True,True,False,True,5.4 km from downtown,19 March 2025,23 March 2025
Margaritaville Resort Times Square,4.0,8.6,9.5,4050.0,1 queen bed,"₪ 5,770",False,False,False,False,False,1.5 km from downtown,19 March 2025,23 March 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699.0,1 king bed,"₪ 5,972",False,False,True,False,False,1 km from downtown,19 March 2025,23 March 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1344.0,1 king bed,"₪ 7,224",False,True,False,False,True,2.4 km from downtown,19 March 2025,23 March 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3143.0,1 king bed,"₪ 5,223",False,True,True,False,False,5.6 km from downtown,19 March 2025,23 March 2025
The Maritime Hotel,4.0,8.7,9.6,801.0,1 full bed,"₪ 5,934",False,True,True,False,False,3.4 km from downtown,19 March 2025,23 March 2025
Ameritania at Times Square,4.0,8.1,9.6,5851.0,1 full bed,"₪ 5,038",False,True,True,False,False,450 m from downtown,19 March 2025,23 March 2025
The Manhattan at Times Square,4.0,5.5,,7599.0,1 king bed,"₪ 4,487",False,False,False,False,True,0.7 km from downtown,19 March 2025,23 March 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1605.0,1 king bed,"₪ 27,140",False,False,True,False,False,2 km from downtown,19 March 2025,23 March 2025
Grayson Hotel,4.0,8.5,9.5,1108.0,1 king bed,"₪ 5,839",False,False,True,False,False,1.8 km from downtown,19 March 2025,23 March 2025
17John,5.0,9.0,9.4,234.0,N/A,"₪ 5,376",False,False,False,False,False,6.8 km from downtown,19 March 2025,23 March 2025
The Muse New York,4.0,8.5,9.5,2665.0,1 king bed,"₪ 5,595",False,False,True,False,True,1.1 km from downtown,19 March 2025,23 March 2025
DoubleTree by Hilton Hotel New York City - Chelsea,4.0,7.2,,3782.0,1 king bed,N/A,False,True,True,False,True,2.5 km from downtown,19 March 2025,23 March 2025
DoubleTree by Hilton New York Times Square South,4.0,8.2,,6487.0,1 king bed,"₪ 4,706",False,True,True,False,True,1.8 km from downtown,19 March 2025,23 March 2025
Roxy Hotel New York,4,8.6,9.3,1137.0,1 full bed,"₪ 7,254",False,True,False,False,False,5.8 km from downtown,25 March 2025,29 March 2025
SoHo 54,3,7.7,,4022.0,1 king bed,"₪ 2,424",False,False,False,False,False,5.3 km from downtown,25 March 2025,29 March 2025
The Chelsean New York,3,7.0,,2919.0,1 king bed,"₪ 2,749",False,True,False,False,False,2.8 km from downtown,25 March 2025,29 March 2025
DoubleTree by Hilton New York Downtown,4,7.5,,3954.0,1 king bed,"₪ 2,835",False,False,False,False,True,7.6 km from downtown,25 March 2025,29 March 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3,8.6,9.6,2101.0,1 full bed,"₪ 3,544",False,True,False,False,False,0.8 km from downtown,25 March 2025,29 March 2025
Doubletree By Hilton New York Times Square West,4,6.8,,10902.0,1 king bed,"₪ 3,364",False,False,False,False,True,1.6 km from downtown,25 March 2025,29 March 2025
Pod Times Square,3,8.3,9.4,23078.0,2 twin beds,"₪ 3,092",False,True,True,False,False,1.4 km from downtown,25 March 2025,29 March 2025
"U Hotel Fifth Avenue, Empire State Building",3,7.9,9.5,3373.0,1 full bed,"₪ 3,092",False,True,False,False,False,2.1 km from downtown,25 March 2025,29 March 2025
Holiday Inn Express - Times Square by IHG,3,6.9,,2211.0,1 king bed,"₪ 3,284",False,False,False,False,False,1.6 km from downtown,25 March 2025,29 March 2025
Hotel Hayden New York,4,7.1,,3189.0,1 king bed,"₪ 3,199",False,True,True,False,False,2.5 km from downtown,25 March 2025,29 March 2025
The Belvedere Hotel,3,7.9,9.4,5881.0,1 king bed,"₪ 3,056",False,True,False,False,False,0.9 km from downtown,25 March 2025,29 March 2025
Hilton Garden Inn New York Times Square South,3,8.2,,3959.0,1 king bed,"₪ 4,141",False,False,False,False,True,1.8 km from downtown,25 March 2025,29 March 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3,7.8,,3657.0,1 king bed,"₪ 3,344",False,True,True,False,False,7.2 km from downtown,25 March 2025,29 March 2025
Hyatt Place New York Chelsea,4,7.9,,18302.0,1 king bed,"₪ 4,152",False,True,True,False,False,2.8 km from downtown,25 March 2025,29 March 2025
Pod 51,3,7.9,9.3,11292.0,2 twin beds,"₪ 2,711",False,True,True,False,False,1.7 km from downtown,25 March 2025,29 March 2025
Leon Hotel LES,3,8.1,,2572.0,1 king bed,"₪ 3,425",False,True,True,False,False,5.9 km from downtown,25 March 2025,29 March 2025
La Quinta by Wyndham Time Square South,3,8.5,9.3,4343.0,1 king bed,"₪ 3,875",False,True,True,False,False,1.7 km from downtown,25 March 2025,29 March 2025
Pod 39,3,8.3,9.5,12817.0,2 twin beds,"₪ 3,132",False,True,True,False,False,2.1 km from downtown,25 March 2025,29 March 2025
Hampton Inn Manhattan-35th St Empire State Bldg,3,8.3,9.6,6606.0,1 king bed,"₪ 4,124",False,False,False,False,True,2 km from downtown,25 March 2025,29 March 2025
"The Cloud One New York-Downtown, by the Motel One Group",4,8.6,9.4,6557.0,2 full beds,"₪ 3,884",False,True,True,False,False,7 km from downtown,25 March 2025,29 March 2025
Element Times Square West,4,8.1,,7689.0,1 king bed,"₪ 3,759",False,False,False,False,False,1.6 km from downtown,25 March 2025,29 March 2025
Delta Hotels by Marriott New York Times Square,4,7.9,,3724.0,1 king bed,"₪ 4,261",False,True,True,False,False,1.6 km from downtown,25 March 2025,29 March 2025
The Herald by LuxUrban,3,7.7,9.6,9268.0,1 king bed,"₪ 3,692",False,False,False,False,False,2 km from downtown,25 March 2025,29 March 2025
Hotel 57 by LuxUrban,4,7.0,,5160.0,1 king bed,"₪ 3,514",False,False,False,False,False,1.3 km from downtown,25 March 2025,29 March 2025
Hotel Indigo NYC Financial District by IHG,3,8.9,9.5,1617.0,1 king bed,"₪ 3,643",False,False,False,False,False,7.2 km from downtown,25 March 2025,29 March 2025
LUMA Hotel - Times Square,4,9.0,9.8,4190.0,1 king bed,"₪ 5,608",False,True,True,False,False,1.5 km from downtown,25 March 2025,29 March 2025
Home2 Suites By Hilton New York Times Square,3,7.8,9.5,1292.0,1 queen bed,"₪ 5,960",False,False,False,False,False,1 km from downtown,25 March 2025,29 March 2025
Homewood Suites Midtown Manhattan Times Square South,3,8.3,,4421.0,1 king bed,"₪ 4,832",False,False,False,False,True,1.8 km from downtown,25 March 2025,29 March 2025
New York Marriott Marquis,5,8.3,9.5,3070.0,1 king bed,"₪ 8,491",False,False,False,False,False,1.1 km from downtown,25 March 2025,29 March 2025
Renaissance New York Times Square by Marriott,4,8.4,9.6,2176.0,1 king bed,"₪ 7,556",False,True,True,False,False,1 km from downtown,25 March 2025,29 March 2025
Hotel Edison Times Square,4,7.7,9.4,13094.0,2 queen beds,"₪ 5,399",False,True,True,False,False,1 km from downtown,25 March 2025,29 March 2025
Omni Berkshire Place,4,8.6,9.6,1704.0,1 king bed,"₪ 6,847",False,True,False,False,False,1.1 km from downtown,25 March 2025,29 March 2025
Hampton Inn Manhattan Chelsea,3,7.2,,1833.0,1 king bed,"₪ 4,464",False,False,False,False,True,2.9 km from downtown,25 March 2025,29 March 2025
Hyatt Place New York City - Times Square,4,7.8,,21754.0,1 king bed,"₪ 4,386",False,True,True,False,False,1.7 km from downtown,25 March 2025,29 March 2025
The Pearl Hotel,4,8.7,9.7,2135.0,1 queen bed,"₪ 6,940",False,True,False,False,False,0.8 km from downtown,25 March 2025,29 March 2025
Sonder Battery Park,3,8.6,,2567.0,N/A,"₪ 4,486",False,True,False,False,False,7.5 km from downtown,25 March 2025,29 March 2025
Hilton Garden Inn New York/Midtown Park Avenue,3,8.1,9.3,2239.0,1 king bed,"₪ 4,598",False,True,True,False,True,2.4 km from downtown,25 March 2025,29 March 2025
"The Beekman Tower, Trademark Collection by Wyndham",4,8.4,,1680.0,N/A,"₪ 4,743",False,True,True,False,False,2.1 km from downtown,25 March 2025,29 March 2025
TRYP by Wyndham New York City Times Square - Midtown,4,7.4,,2691.0,N/A,"₪ 4,524",False,False,False,False,False,1.9 km from downtown,25 March 2025,29 March 2025
Hotel Lucerne,4,8.5,9.5,2181.0,1 king bed,"₪ 6,855",False,True,False,False,False,1.7 km from downtown,25 March 2025,29 March 2025
Millennium Downtown New York,4,7.1,,5273.0,1 king bed,"₪ 3,932",False,False,False,False,True,6.8 km from downtown,25 March 2025,29 March 2025
Fairfield Inn & Suites New York Manhattan/Downtown East,3,8.3,,1286.0,1 king bed,"₪ 3,736",False,False,False,False,False,6.2 km from downtown,25 March 2025,29 March 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4,8.6,9.4,1787.0,N/A,"₪ 5,954",False,False,False,False,True,6.9 km from downtown,25 March 2025,29 March 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,8.3,9.4,7686.0,1 king bed,"₪ 6,981",False,True,False,False,False,2.5 km from downtown,25 March 2025,29 March 2025
Holiday Inn Express New York City Chelsea by IHG,3,7.8,,3617.0,1 king bed,"₪ 4,445",False,False,False,False,False,2.4 km from downtown,25 March 2025,29 March 2025
Courtyard New York Downtown Manhattan/Financial District,3,7.8,,2261.0,1 king bed,"₪ 3,378",False,True,True,False,False,7.1 km from downtown,25 March 2025,29 March 2025
Hyatt Grand Central New York,4,7.4,,2956.0,1 king bed,"₪ 4,758",False,True,True,False,False,1.9 km from downtown,25 March 2025,29 March 2025
Pestana Park Avenue,4,8.9,9.6,1000.0,1 queen bed,"₪ 5,541",False,True,False,False,False,1.9 km from downtown,25 March 2025,29 March 2025
Four Points by Sheraton New York Downtown,3,7.9,,2036.0,1 queen bed,"₪ 4,277",True,True,True,False,False,7 km from downtown,25 March 2025,29 March 2025
Renaissance New York Chelsea Hotel,4,8.2,,1226.0,1 king bed,"₪ 6,294",False,True,True,False,False,2.8 km from downtown,25 March 2025,29 March 2025
Virgin Hotels New York City,4,8.3,,1438.0,1 king bed,"₪ 6,471",False,True,False,False,False,2.5 km from downtown,25 March 2025,29 March 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3,8.0,9.5,1203.0,N/A,"₪ 5,893",False,True,True,False,False,1.9 km from downtown,25 March 2025,29 March 2025
Sixty LES,4,7.7,,839.0,1 queen bed,"₪ 4,876",False,True,True,False,False,5.2 km from downtown,25 March 2025,29 March 2025
M Social Hotel Times Square New York,4,8.4,9.6,11965.0,1 king bed,"₪ 6,498",False,True,True,False,True,0.6 km from downtown,25 March 2025,29 March 2025
W New York - Times Square,4,7.9,9.3,1391.0,1 king bed,"₪ 5,323",False,False,False,False,False,1 km from downtown,25 March 2025,29 March 2025
InterContinental New York Times Square by IHG,4,8.0,,1769.0,1 king bed,"₪ 6,437",False,False,False,False,False,1.2 km from downtown,25 March 2025,29 March 2025
"Dream Downtown, by Hyatt",4,7.3,,1468.0,1 king bed,"₪ 6,955",False,True,True,False,False,3.4 km from downtown,25 March 2025,29 March 2025
"The Draper New York, Tapestry Collection by Hilton",3,8.2,9.4,1398.0,1 king bed,"₪ 4,039",False,False,False,False,False,1.9 km from downtown,25 March 2025,29 March 2025
West Side YMCA,3,6.6,9.4,15370.0,1 bunk bed,"₪ 1,678",False,False,False,False,False,350 m from downtown,25 March 2025,29 March 2025
Courtyard New York Manhattan/Midtown East,4,8.0,,1664.0,"2 beds (1 king, 1 sofa bed)","₪ 5,767",False,False,False,False,False,1.6 km from downtown,25 March 2025,29 March 2025
70 Park Avenue Hotel,4,8.3,9.5,2345.0,Multiple bed types,"₪ 4,842",False,False,False,False,True,2 km from downtown,25 March 2025,29 March 2025
MOXY NYC Times Square,4,8.1,9.4,5790.0,1 full bed,"₪ 4,958",True,False,False,False,False,1.9 km from downtown,25 March 2025,29 March 2025
Hyatt Place New York/Midtown-South,4,8.3,9.5,2969.0,1 king bed,"₪ 4,520",False,False,False,False,True,2 km from downtown,25 March 2025,29 March 2025
Hampton Inn Times Square Central,3,8.4,9.5,2830.0,1 king bed,"₪ 4,982",False,True,True,False,True,1.5 km from downtown,25 March 2025,29 March 2025
The FIDI Hotel,4,8.1,,1499.0,1 full bed,"₪ 3,320",False,True,True,False,False,7.6 km from downtown,25 March 2025,29 March 2025
Hilton Garden Inn New York Central Park South-Midtown West,3,7.7,9.4,8760.0,1 king bed,"₪ 5,219",False,False,False,False,False,450 m from downtown,25 March 2025,29 March 2025
Lex Hotel NYC,3,8.3,,1527.0,1 queen bed,"₪ 3,566",False,True,False,False,False,3 km from downtown,25 March 2025,29 March 2025
Romer Hell's Kitchen,4,8.6,9.5,2599.0,2 queen beds,"₪ 5,601",False,False,False,False,True,0.6 km from downtown,25 March 2025,29 March 2025
New York Hilton Midtown,4,7.4,9.4,2035.0,2 full beds,"₪ 7,429",False,False,False,False,False,0.7 km from downtown,25 March 2025,29 March 2025
Executive Hotel Le Soleil New York,4,8.7,9.5,4604.0,N/A,"₪ 5,717",False,True,False,False,False,2 km from downtown,25 March 2025,29 March 2025
