hotel_name,star_rating,rating_score,location_score,review_amount,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,checkin,checkout,snapshot,group_index,bed_score,distance_score,hotel_name_encoded,ttt,los
The Gotham Hotel,4.0,8.5,9.5,1735.0,621,0,0,0,0,0,2025-03-29,2025-03-31,2025-03-17,97,4.0,1,337,19,2
The Gotham Hotel,4.0,8.5,9.5,1735.0,877,0,0,0,0,0,2025-03-29,2025-04-01,2025-03-17,85,4.0,4,337,19,3
The Gotham Hotel,4.0,8.5,9.5,1735.0,251,0,0,0,0,0,2025-03-30,2025-03-31,2025-03-17,92,4.0,4,337,20,1
The Gotham Hotel,4.0,8.5,9.5,1735.0,995,0,0,0,0,0,2025-03-30,2025-04-02,2025-03-17,77,4.0,1,337,20,3
The Gotham Hotel,4.0,8.5,9.5,1734.0,779,0,0,0,1,0,2025-03-31,2025-04-02,2025-03-12,96,4.0,5,337,21,2
The Gotham Hotel,4.0,8.5,9.5,1735.0,777,0,0,0,1,0,2025-04-02,2025-04-04,2025-03-17,79,3.0,5,337,23,2
The Gotham Hotel,4.0,8.5,9.5,1735.0,1045,0,0,0,1,0,2025-04-02,2025-04-05,2025-03-17,90,3.0,5,337,23,3
The Gotham Hotel,4.0,8.5,9.5,1735.0,1020,0,0,0,0,0,2025-04-03,2025-04-06,2025-03-17,73,3.0,1,337,24,3
The Gotham Hotel,4.0,8.5,9.5,1735.0,361,0,0,0,0,0,2025-04-04,2025-04-05,2025-03-17,80,3.0,1,337,25,1
The Gotham Hotel,4.0,8.5,9.5,1735.0,944,0,0,0,0,0,2025-04-04,2025-04-07,2025-03-17,74,3.0,1,337,25,3
The Gotham Hotel,4.0,8.5,9.5,1735.0,1500,0,0,0,1,0,2025-04-05,2025-04-09,2025-03-17,91,3.0,5,337,26,4
The Gotham Hotel,4.0,8.5,9.5,1735.0,251,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-17,78,3.0,5,337,27,1
The Gotham Hotel,4.0,8.5,9.5,1735.0,833,0,0,0,0,0,2025-04-07,2025-04-09,2025-03-17,89,3.0,1,337,28,2
The Gotham Hotel,4.0,8.5,9.5,1735.0,471,0,0,0,1,0,2025-04-08,2025-04-09,2025-03-17,88,3.0,5,337,29,1
The Gotham Hotel,4.0,8.5,9.5,1735.0,1332,0,0,0,1,0,2025-04-09,2025-04-12,2025-03-17,76,4.0,5,337,30,3
The Herald by LuxUrban,3.0,7.8,9.6,9208.0,245,0,0,0,1,0,2025-03-13,2025-03-14,2025-03-10,27,4.0,5,340,3,1
The Herald by LuxUrban,3.0,7.8,9.6,9208.0,313,0,0,0,0,0,2025-03-14,2025-03-15,2025-03-10,27,4.0,3,340,4,1
The Herald by LuxUrban,3.0,7.8,9.6,9208.0,268,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-10,43,4.0,5,340,12,1
The Jane Hotel,2.0,5.7,,1510.0,922,0,1,1,0,0,2025-03-14,2025-03-19,2025-03-12,25,0.5,1,344,4,5
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,650,0,1,1,1,0,2025-03-15,2025-03-17,2025-03-12,75,3.0,5,345,5,2
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1246,0,1,1,1,0,2025-03-15,2025-03-18,2025-03-12,63,3.0,5,345,5,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,825,0,0,0,1,0,2025-03-19,2025-03-21,2025-03-10,77,3.0,5,345,9,2
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,316,0,0,0,1,0,2025-03-20,2025-03-21,2025-03-12,79,3.0,5,345,10,1
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,402,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-10,74,3.0,5,345,12,1
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,862,0,0,0,1,0,2025-03-23,2025-03-26,2025-03-10,80,3.0,5,345,13,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1570,0,0,0,0,0,2025-03-23,2025-03-28,2025-03-10,78,3.0,1,345,13,5
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,275,0,0,0,1,0,2025-03-24,2025-03-25,2025-03-10,18,3.0,5,345,14,1
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,657,0,0,0,1,0,2025-03-24,2025-03-26,2025-03-12,77,3.0,5,345,14,2
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1354,0,0,0,1,0,2025-03-24,2025-03-28,2025-03-10,73,3.0,5,345,14,4
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1105,0,0,0,1,0,2025-03-25,2025-03-28,2025-03-12,12,3.0,5,345,15,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,751,0,0,0,1,0,2025-03-29,2025-04-01,2025-03-10,78,3.0,5,345,19,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1079,0,0,0,1,0,2025-03-31,2025-04-03,2025-03-12,71,3.0,5,345,21,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,394,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-12,75,3.0,5,345,23,1
"The Jewel Hotel, New York",4.0,8.7,9.8,3138.0,259,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,76,3.0,5,345,27,1
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,1138,0,0,0,1,0,2025-04-07,2025-04-10,2025-03-12,75,3.0,5,345,28,3
"The Jewel Hotel, New York",4.0,8.7,9.8,3139.0,415,0,0,0,1,0,2025-04-08,2025-04-09,2025-03-12,70,3.0,5,345,29,1
"The Langham, New York, Fifth Avenue",5.0,9.1,9.5,501.0,2425,0,1,1,0,1,2025-04-03,2025-04-06,2025-03-17,23,4.0,3,347,24,3
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,1361,0,0,1,1,0,2025-03-17,2025-03-19,2025-03-17,66,3.0,5,348,7,2
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,2094,0,0,1,1,0,2025-03-17,2025-03-20,2025-03-17,73,3.0,5,348,7,3
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,2707,0,0,1,1,0,2025-03-17,2025-03-22,2025-03-17,72,3.0,5,348,7,5
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,744,0,0,1,0,0,2025-03-18,2025-03-19,2025-03-17,91,3.0,1,348,8,1
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,1476,0,0,1,1,0,2025-03-18,2025-03-20,2025-03-17,84,3.0,5,348,8,2
"The Lexington Hotel, Autograph Collection",4.0,7.9,,696.0,2443,0,0,1,0,0,2025-03-18,2025-03-23,2025-03-17,79,3.0,1,348,8,5
"The Lexington Hotel, Autograph Collection",4.0,7.9,,697.0,301,0,0,0,1,0,2025-04-05,2025-04-06,2025-03-12,11,3.0,5,348,26,1
The Ludlow Hotel,4.0,9.0,,1131.0,579,0,1,1,1,0,2025-04-08,2025-04-09,2025-03-12,95,3.0,5,349,29,1
The Ludlow Hotel,4.0,9.0,,1127.0,520,0,1,1,1,0,2025-04-09,2025-04-10,2025-03-17,94,3.0,5,349,30,1
The Manhattan Club,4.0,8.2,9.6,4229.0,1819,0,0,0,1,0,2025-03-16,2025-03-20,2025-03-12,24,0.0,5,350,6,4
The Manhattan Club,4.0,8.2,9.6,4231.0,1078,0,0,1,1,0,2025-03-17,2025-03-19,2025-03-17,87,0.0,5,350,7,2
The Manhattan Club,4.0,8.2,9.6,4231.0,1166,0,0,0,1,0,2025-03-17,2025-03-20,2025-03-17,97,0.0,5,350,7,3
The Manhattan Club,4.0,8.2,9.6,4231.0,1196,0,0,0,0,0,2025-03-18,2025-03-21,2025-03-17,96,0.0,1,350,8,3
The Manhattan Club,4.0,8.2,9.6,4231.0,1464,0,0,0,0,0,2025-03-19,2025-03-23,2025-03-17,8,0.0,5,350,9,4
The Manhattan Club,4.0,8.2,9.6,4231.0,1646,0,0,0,0,0,2025-03-20,2025-03-25,2025-03-10,7,0.0,1,350,10,5
The Manhattan Club,4.0,8.2,9.6,4231.0,375,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-10,12,0.0,5,350,12,1
The Manhattan Club,4.0,8.2,9.6,4231.0,976,0,1,1,1,0,2025-03-23,2025-03-26,2025-03-10,14,0.0,5,350,13,3
The Manhattan Club,4.0,8.2,9.6,4229.0,838,0,0,0,1,0,2025-03-24,2025-03-26,2025-03-12,13,0.0,5,350,14,2
The Manhattan Club,4.0,8.2,9.6,4231.0,294,0,0,0,1,0,2025-03-25,2025-03-26,2025-03-17,15,0.0,5,350,15,1
The Manhattan Club,4.0,8.2,9.6,4231.0,1537,0,0,0,1,0,2025-03-25,2025-03-29,2025-03-10,7,0.0,5,350,15,4
The Manhattan Club,4.0,8.2,9.6,4231.0,662,0,1,1,0,0,2025-03-26,2025-03-28,2025-03-17,8,0.0,5,350,16,2
The Manhattan Club,4.0,8.2,9.6,4229.0,1805,0,0,0,1,0,2025-03-26,2025-03-31,2025-03-12,14,0.0,5,350,16,5
The Manhattan Club,4.0,8.2,9.6,4230.0,1550,0,0,0,0,0,2025-03-27,2025-04-01,2025-03-10,10,0.0,5,350,17,5
The Manhattan Club,4.0,8.2,9.6,4231.0,354,0,0,0,1,0,2025-03-28,2025-03-29,2025-03-10,13,0.0,5,350,18,1
The Manhattan Club,4.0,8.2,9.6,4230.0,900,0,0,0,1,0,2025-03-29,2025-04-01,2025-03-10,11,0.0,5,350,19,3
The Manhattan Club,4.0,8.2,9.6,4231.0,1435,0,1,1,1,0,2025-03-30,2025-04-03,2025-03-17,21,0.0,5,350,20,4
The Manhattan Club,4.0,8.2,9.6,4231.0,1122,0,1,1,1,0,2025-03-31,2025-04-03,2025-03-17,33,0.0,5,350,21,3
The Manhattan Club,4.0,8.2,9.6,4231.0,377,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-17,70,0.0,5,350,23,1
The Manhattan Club,4.0,8.2,9.6,4230.0,1671,0,0,0,0,0,2025-04-02,2025-04-06,2025-03-10,57,0.0,1,350,23,4
The Manhattan Club,4.0,8.2,9.6,4229.0,2387,0,1,1,1,0,2025-04-02,2025-04-07,2025-03-12,58,0.0,5,350,23,5
The Manhattan Club,4.0,8.2,9.6,4231.0,809,0,1,1,1,0,2025-04-03,2025-04-05,2025-03-17,65,0.0,5,350,24,2
The Manhattan Club,4.0,8.2,9.6,4230.0,324,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,70,0.0,5,350,27,1
The Manhattan Club,4.0,8.2,9.6,4229.0,471,0,0,0,1,0,2025-04-08,2025-04-09,2025-03-12,64,0.0,5,350,29,1
The Manhattan Club,4.0,8.2,9.6,4231.0,356,0,0,0,1,0,2025-04-09,2025-04-10,2025-03-17,67,0.0,5,350,30,1
The Marlton Hotel,4.0,8.4,9.5,1168.0,2362,1,1,1,0,0,2025-03-29,2025-04-03,2025-03-10,15,2.0,1,355,19,5
The Marlton Hotel,4.0,8.4,9.5,1168.0,460,0,1,1,1,0,2025-04-02,2025-04-03,2025-03-10,15,2.0,5,355,23,1
The Michelangelo Hotel,4.0,8.4,9.5,1755.0,3338,0,0,1,1,0,2025-03-11,2025-03-16,2025-03-10,92,0.0,5,359,1,5
The Michelangelo Hotel,4.0,8.5,9.5,1756.0,1045,0,0,0,1,0,2025-03-20,2025-03-23,2025-03-17,99,3.0,5,359,10,3
The Michelangelo Hotel,4.0,8.5,9.5,1756.0,2101,0,0,0,1,0,2025-03-22,2025-03-27,2025-03-17,93,4.0,5,359,12,5
The Michelangelo Hotel,4.0,8.4,9.5,1753.0,1512,0,0,0,1,0,2025-04-08,2025-04-11,2025-03-12,100,4.0,5,359,29,3
The Muse New York,4.0,8.5,9.5,2646.0,588,0,0,1,1,1,2025-03-11,2025-03-12,2025-03-10,75,3.0,5,362,1,1
The Muse New York,4.0,8.5,9.5,2646.0,1219,0,0,1,1,1,2025-03-11,2025-03-13,2025-03-10,69,3.0,5,362,1,2
The Muse New York,4.0,8.5,9.5,2646.0,1534,0,0,1,1,1,2025-03-11,2025-03-14,2025-03-10,67,3.0,5,362,1,3
The Muse New York,4.0,8.5,9.5,2652.0,405,0,0,1,1,1,2025-03-12,2025-03-13,2025-03-12,72,4.0,5,362,2,1
The Muse New York,4.0,8.5,9.5,2652.0,695,0,0,1,1,1,2025-03-12,2025-03-14,2025-03-12,73,4.0,5,362,2,2
The Muse New York,4.0,8.5,9.5,2652.0,1095,0,0,1,1,1,2025-03-12,2025-03-15,2025-03-12,58,4.0,5,362,2,3
The Muse New York,4.0,8.5,9.5,2652.0,1365,0,0,1,1,1,2025-03-12,2025-03-16,2025-03-12,69,4.0,5,362,2,4
The Muse New York,4.0,8.5,9.5,2652.0,1588,0,0,1,1,1,2025-03-12,2025-03-17,2025-03-12,63,4.0,5,362,2,5
The Muse New York,4.0,8.5,9.5,2652.0,289,0,0,1,1,1,2025-03-13,2025-03-14,2025-03-12,89,4.0,5,362,3,1
The Muse New York,4.0,8.5,9.5,2652.0,595,0,0,1,1,1,2025-03-13,2025-03-15,2025-03-12,84,4.0,5,362,3,2
The Muse New York,4.0,8.5,9.5,2652.0,959,0,0,1,1,1,2025-03-13,2025-03-16,2025-03-12,83,4.0,5,362,3,3
The Muse New York,4.0,8.5,9.5,2652.0,1182,0,0,1,1,1,2025-03-13,2025-03-17,2025-03-12,94,4.0,5,362,3,4
The Muse New York,4.0,8.5,9.5,2652.0,1563,0,0,1,1,1,2025-03-13,2025-03-18,2025-03-12,83,4.0,5,362,3,5
The Muse New York,4.0,8.5,9.5,2652.0,306,0,0,1,1,1,2025-03-14,2025-03-15,2025-03-12,98,4.0,5,362,4,1
The Muse New York,4.0,8.5,9.5,2652.0,670,0,0,1,1,1,2025-03-14,2025-03-16,2025-03-12,88,4.0,5,362,4,2
The Muse New York,4.0,8.5,9.5,2652.0,893,0,0,1,1,1,2025-03-14,2025-03-17,2025-03-12,90,4.0,5,362,4,3
The Muse New York,4.0,8.5,9.5,2652.0,1273,0,0,1,1,1,2025-03-14,2025-03-18,2025-03-12,81,4.0,5,362,4,4
The Muse New York,4.0,8.5,9.5,2652.0,2123,0,0,1,1,1,2025-03-14,2025-03-19,2025-03-12,95,4.0,5,362,4,5
The Muse New York,4.0,8.5,9.5,2652.0,364,0,1,1,1,1,2025-03-15,2025-03-16,2025-03-12,84,4.0,5,362,5,1
The Muse New York,4.0,8.5,9.5,2646.0,888,0,1,1,1,1,2025-03-15,2025-03-17,2025-03-10,95,4.0,5,362,5,2
The Muse New York,4.0,8.5,9.5,2646.0,1367,0,1,1,1,1,2025-03-15,2025-03-18,2025-03-10,87,4.0,5,362,5,3
The Muse New York,4.0,8.5,9.5,2652.0,1750,0,1,1,1,1,2025-03-15,2025-03-19,2025-03-12,70,4.0,5,362,5,4
The Muse New York,4.0,8.5,9.5,2652.0,2230,0,1,1,1,1,2025-03-15,2025-03-20,2025-03-12,76,4.0,5,362,5,5
The Muse New York,4.0,8.5,9.5,2652.0,223,0,1,1,1,1,2025-03-16,2025-03-17,2025-03-12,94,4.0,5,362,6,1
The Muse New York,4.0,8.5,9.5,2652.0,604,0,1,1,1,1,2025-03-16,2025-03-18,2025-03-12,99,4.0,5,362,6,2
The Muse New York,4.0,8.5,9.5,2652.0,1320,0,1,1,1,1,2025-03-16,2025-03-19,2025-03-12,87,4.0,5,362,6,3
The Muse New York,4.0,8.5,9.5,2652.0,1800,0,1,1,1,1,2025-03-16,2025-03-20,2025-03-12,99,4.0,5,362,6,4
The Muse New York,4.0,8.5,9.5,2652.0,2139,0,1,1,1,1,2025-03-16,2025-03-21,2025-03-12,80,4.0,5,362,6,5
The Muse New York,4.0,8.5,9.5,2665.0,334,0,0,1,1,1,2025-03-17,2025-03-18,2025-03-17,83,4.0,5,362,7,1
The Muse New York,4.0,8.5,9.5,2652.0,1051,0,1,1,1,1,2025-03-17,2025-03-19,2025-03-12,67,4.0,5,362,7,2
The Muse New York,4.0,8.5,9.5,2652.0,613,0,1,1,1,1,2025-03-18,2025-03-19,2025-03-12,69,4.0,5,362,8,1
The Muse New York,4.0,8.5,9.5,2652.0,1203,0,1,1,1,1,2025-03-18,2025-03-20,2025-03-12,68,4.0,5,362,8,2
The Muse New York,4.0,8.5,9.5,2652.0,2235,0,1,1,1,1,2025-03-18,2025-03-23,2025-03-12,78,4.0,5,362,8,5
The Muse New York,4.0,8.5,9.5,2665.0,441,0,0,0,1,1,2025-03-19,2025-03-20,2025-03-17,71,4.0,5,362,9,1
The Muse New York,4.0,8.5,9.5,2665.0,279,0,1,1,0,1,2025-03-20,2025-03-21,2025-03-17,96,4.0,1,362,10,1
The Muse New York,4.0,8.5,9.5,2652.0,604,0,1,1,1,1,2025-03-20,2025-03-22,2025-03-12,25,4.0,5,362,10,2
The Muse New York,4.0,8.5,9.5,2652.0,951,0,1,1,1,1,2025-03-20,2025-03-23,2025-03-12,100,4.0,5,362,10,3
The Muse New York,4.0,8.5,9.5,2652.0,1291,0,1,1,1,1,2025-03-20,2025-03-24,2025-03-12,86,4.0,5,362,10,4
The Muse New York,4.0,8.5,9.5,2652.0,1612,0,1,1,1,1,2025-03-20,2025-03-25,2025-03-12,94,4.0,5,362,10,5
The Muse New York,4.0,8.5,9.5,2665.0,288,0,1,1,0,1,2025-03-21,2025-03-22,2025-03-17,89,4.0,4,362,11,1
The Muse New York,4.0,8.5,9.5,2652.0,670,0,1,1,1,1,2025-03-21,2025-03-23,2025-03-12,99,4.0,5,362,11,2
The Muse New York,4.0,8.5,9.5,2652.0,901,0,1,1,1,1,2025-03-21,2025-03-24,2025-03-12,91,4.0,5,362,11,3
The Muse New York,4.0,8.5,9.5,2665.0,1358,0,1,1,1,1,2025-03-21,2025-03-25,2025-03-17,79,4.0,5,362,11,4
The Muse New York,4.0,8.5,9.5,2665.0,1912,0,1,1,0,1,2025-03-21,2025-03-26,2025-03-17,80,4.0,1,362,11,5
The Muse New York,4.0,8.5,9.5,2652.0,347,0,1,1,1,1,2025-03-22,2025-03-23,2025-03-12,90,4.0,5,362,12,1
The Muse New York,4.0,8.5,9.5,2652.0,579,0,1,1,1,1,2025-03-22,2025-03-24,2025-03-12,92,4.0,5,362,12,2
The Muse New York,4.0,8.5,9.5,2652.0,980,0,1,1,1,1,2025-03-22,2025-03-25,2025-03-12,80,4.0,5,362,12,3
The Muse New York,4.0,8.5,9.5,2665.0,1560,0,1,1,1,1,2025-03-22,2025-03-26,2025-03-17,95,4.0,5,362,12,4
The Muse New York,4.0,8.5,9.5,2652.0,2654,0,1,0,1,1,2025-03-22,2025-03-27,2025-03-12,77,4.0,5,362,12,5
The Muse New York,4.0,8.5,9.5,2652.0,231,0,1,1,1,1,2025-03-23,2025-03-24,2025-03-12,100,4.0,5,362,13,1
The Muse New York,4.0,8.5,9.5,2665.0,580,0,1,1,0,1,2025-03-23,2025-03-25,2025-03-17,98,3.0,4,362,13,2
The Muse New York,4.0,8.5,9.5,2652.0,1426,0,1,0,1,1,2025-03-23,2025-03-26,2025-03-12,89,3.0,5,362,13,3
The Muse New York,4.0,8.5,9.5,2665.0,1505,0,1,1,1,1,2025-03-23,2025-03-27,2025-03-17,80,3.0,5,362,13,4
The Muse New York,4.0,8.5,9.5,2665.0,1829,0,1,1,0,1,2025-03-23,2025-03-28,2025-03-17,95,3.0,1,362,13,5
The Muse New York,4.0,8.5,9.5,2665.0,343,0,1,1,0,1,2025-03-24,2025-03-25,2025-03-17,80,3.0,4,362,14,1
The Muse New York,4.0,8.5,9.5,2665.0,870,0,1,1,1,1,2025-03-24,2025-03-26,2025-03-17,81,3.0,5,362,14,2
The Muse New York,4.0,8.5,9.5,2665.0,1268,0,1,1,0,1,2025-03-24,2025-03-27,2025-03-17,78,3.0,4,362,14,3
The Muse New York,4.0,8.5,9.5,2665.0,1592,0,1,1,0,1,2025-03-24,2025-03-28,2025-03-17,96,3.0,1,362,14,4
The Muse New York,4.0,8.5,9.5,2665.0,1975,0,1,1,1,1,2025-03-24,2025-03-29,2025-03-17,77,3.0,5,362,14,5
The Muse New York,4.0,8.5,9.5,2665.0,925,0,1,1,1,1,2025-03-25,2025-03-27,2025-03-17,88,3.0,5,362,15,2
The Muse New York,4.0,8.5,9.5,2665.0,1249,0,1,1,1,1,2025-03-25,2025-03-28,2025-03-17,91,3.0,5,362,15,3
The Muse New York,4.0,8.5,9.5,2665.0,1693,0,1,1,0,1,2025-03-25,2025-03-29,2025-03-17,92,4.0,4,362,15,4
The Muse New York,4.0,8.5,9.5,2665.0,2082,0,1,1,1,1,2025-03-25,2025-03-30,2025-03-17,98,4.0,5,362,15,5
The Muse New York,4.0,8.5,9.5,2665.0,398,0,1,1,1,1,2025-03-26,2025-03-27,2025-03-17,84,3.0,5,362,16,1
The Muse New York,4.0,8.5,9.5,2652.0,702,0,0,0,1,1,2025-03-26,2025-03-28,2025-03-12,87,4.0,5,362,16,2
The Muse New York,4.0,8.5,9.5,2652.0,1005,0,0,0,1,1,2025-03-26,2025-03-29,2025-03-12,84,4.0,5,362,16,3
The Muse New York,4.0,8.5,9.5,2652.0,273,0,0,0,1,1,2025-03-27,2025-03-28,2025-03-12,89,4.0,5,362,17,1
The Muse New York,4.0,8.5,9.5,2652.0,560,0,0,0,1,1,2025-03-27,2025-03-29,2025-03-12,24,4.0,5,362,17,2
The Muse New York,4.0,8.5,9.5,2652.0,288,0,0,0,1,1,2025-03-28,2025-03-29,2025-03-12,95,4.0,5,362,18,1
The Muse New York,4.0,8.5,9.5,2652.0,766,0,0,0,1,1,2025-03-28,2025-03-31,2025-03-12,80,4.0,5,362,18,3
The Muse New York,4.0,8.5,9.5,2652.0,314,0,0,0,1,1,2025-03-29,2025-03-30,2025-03-12,89,4.0,5,362,19,1
The Muse New York,4.0,8.5,9.5,2652.0,191,0,0,0,1,1,2025-03-30,2025-03-31,2025-03-12,98,4.0,5,362,20,1
The Muse New York,4.0,8.5,9.5,2652.0,695,0,0,0,1,1,2025-04-02,2025-04-04,2025-03-12,96,4.0,5,362,23,2
The Muse New York,4.0,8.5,9.5,2652.0,643,0,0,0,1,1,2025-04-04,2025-04-06,2025-03-12,97,4.0,5,362,25,2
The Muse New York,4.0,8.5,9.5,2652.0,1801,0,0,0,1,1,2025-04-05,2025-04-10,2025-03-12,94,4.0,5,362,26,5
The Muse New York,4.0,8.5,9.5,2652.0,523,0,0,0,1,1,2025-04-06,2025-04-08,2025-03-12,92,4.0,5,362,27,2
The Muse New York,4.0,8.5,9.5,2652.0,1009,0,0,0,1,1,2025-04-06,2025-04-09,2025-03-12,98,4.0,5,362,27,3
The Muse New York,4.0,8.5,9.5,2652.0,1857,0,0,0,1,1,2025-04-06,2025-04-11,2025-03-12,89,4.0,5,362,27,5
The Muse New York,4.0,8.5,9.5,2646.0,1391,0,0,0,0,1,2025-04-07,2025-04-10,2025-03-10,90,4.0,1,362,28,3
The Muse New York,4.0,8.5,9.5,2652.0,1614,0,0,0,1,1,2025-04-07,2025-04-11,2025-03-12,92,4.0,5,362,28,4
The Muse New York,4.0,8.5,9.5,2652.0,1969,0,0,0,1,1,2025-04-07,2025-04-12,2025-03-12,43,4.0,5,362,28,5
The Muse New York,4.0,8.5,9.5,2652.0,1293,0,0,0,1,1,2025-04-08,2025-04-11,2025-03-12,84,4.0,5,362,29,3
The Muse New York,4.0,8.5,9.5,2652.0,1647,0,0,0,1,1,2025-04-08,2025-04-12,2025-03-12,98,4.0,5,362,29,4
The Muse New York,4.0,8.5,9.5,2652.0,2107,0,0,0,1,1,2025-04-08,2025-04-13,2025-03-12,90,4.0,5,362,29,5
The Muse New York,4.0,8.5,9.5,2652.0,1203,0,0,0,1,1,2025-04-09,2025-04-12,2025-03-12,93,4.0,5,362,30,3
The Muse New York,4.0,8.5,9.5,2652.0,1662,0,0,0,1,1,2025-04-09,2025-04-13,2025-03-12,83,4.0,5,362,30,4
The Muse New York,4.0,8.5,9.5,2665.0,2099,0,0,0,1,1,2025-04-09,2025-04-14,2025-03-17,87,4.0,5,362,30,5
The Prince Kitano New York,4.0,8.7,9.5,1118.0,3781,0,0,0,1,0,2025-03-11,2025-03-16,2025-03-10,100,4.0,5,368,1,5
The Renwick,4.0,8.4,9.6,2794.0,434,0,1,0,0,0,2025-03-12,2025-03-13,2025-03-10,84,4.0,3,369,2,1
The Renwick,4.0,8.4,9.6,2794.0,785,0,1,0,0,0,2025-03-12,2025-03-14,2025-03-10,92,4.0,1,369,2,2
The Renwick,4.0,8.4,9.6,2794.0,1594,0,1,0,1,0,2025-03-12,2025-03-17,2025-03-10,69,4.0,5,369,2,5
The Renwick,4.0,8.4,9.6,2794.0,1027,0,1,0,0,0,2025-03-13,2025-03-16,2025-03-10,89,4.0,1,369,3,3
The Renwick,4.0,8.4,9.6,2794.0,1383,0,1,0,0,0,2025-03-14,2025-03-18,2025-03-10,92,4.0,1,369,4,4
The Renwick,4.0,8.4,9.6,2794.0,2447,0,1,0,1,0,2025-03-14,2025-03-19,2025-03-10,84,0.0,5,369,4,5
The Renwick,4.0,8.4,9.6,2794.0,310,0,1,0,1,0,2025-03-15,2025-03-16,2025-03-10,87,4.0,5,369,5,1
The Renwick,4.0,8.4,9.6,2794.0,2847,0,1,0,1,0,2025-03-15,2025-03-20,2025-03-12,84,0.0,5,369,5,5
The Renwick,4.0,8.4,9.6,2794.0,744,0,1,0,1,0,2025-03-16,2025-03-18,2025-03-10,89,4.0,5,369,6,2
The Renwick,4.0,8.4,9.6,2794.0,1581,0,1,0,1,0,2025-03-16,2025-03-19,2025-03-10,85,0.0,5,369,6,3
The Renwick,4.0,8.4,9.6,2794.0,2310,0,1,0,1,0,2025-03-16,2025-03-20,2025-03-10,88,0.0,5,369,6,4
The Renwick,4.0,8.4,9.6,2794.0,2595,0,1,0,1,0,2025-03-16,2025-03-21,2025-03-10,91,0.0,5,369,6,5
The Renwick,4.0,8.4,9.6,2795.0,1166,0,0,0,1,0,2025-03-17,2025-03-19,2025-03-17,39,4.0,5,369,7,2
The Renwick,4.0,8.4,9.6,2795.0,1730,0,0,0,1,0,2025-03-17,2025-03-20,2025-03-17,44,4.0,5,369,7,3
The Renwick,4.0,8.4,9.6,2795.0,1862,0,0,0,1,0,2025-03-17,2025-03-21,2025-03-17,46,4.0,5,369,7,4
The Renwick,4.0,8.4,9.6,2795.0,2188,0,0,0,1,0,2025-03-17,2025-03-22,2025-03-17,44,4.0,5,369,7,5
The Renwick,4.0,8.4,9.6,2795.0,581,0,0,0,0,0,2025-03-18,2025-03-19,2025-03-17,48,4.0,1,369,8,1
The Renwick,4.0,8.4,9.6,2795.0,1306,0,0,0,1,0,2025-03-18,2025-03-20,2025-03-17,48,4.0,5,369,8,2
The Renwick,4.0,8.4,9.6,2794.0,1757,0,1,0,1,0,2025-03-18,2025-03-21,2025-03-10,99,0.0,5,369,8,3
The Renwick,4.0,8.4,9.6,2795.0,1812,0,0,0,1,0,2025-03-18,2025-03-22,2025-03-17,44,4.0,5,369,8,4
The Renwick,4.0,8.4,9.6,2795.0,1937,0,0,0,0,0,2025-03-18,2025-03-23,2025-03-17,46,4.0,1,369,8,5
The Renwick,4.0,8.4,9.6,2795.0,622,0,1,0,1,0,2025-03-19,2025-03-20,2025-03-17,86,4.0,5,369,9,1
The Renwick,4.0,8.4,9.6,2795.0,892,0,1,0,1,0,2025-03-19,2025-03-21,2025-03-17,88,4.0,5,369,9,2
The Renwick,4.0,8.4,9.6,2795.0,1648,0,1,0,0,0,2025-03-19,2025-03-24,2025-03-17,86,4.0,3,369,9,5
The Renwick,4.0,8.4,9.6,2795.0,915,0,1,0,1,0,2025-03-20,2025-03-23,2025-03-17,97,4.0,5,369,10,3
