Hotel Name,TTT,LOS,price_expedia,hotel_name,ttt,los,price_booking,price_difference,abs_price_difference
The Shelburne Sonesta New York,17,5,1459.0,The Shelburne Sonesta New York,17,5,1234,225.0,225.0
The Shelburne Sonesta New York,18,5,1315.0,The Shelburne Sonesta New York,18,5,1225,90.0,90.0
The Shelburne Sonesta New York,19,1,211.0,The Shelburne Sonesta New York,19,1,269,-58.0,58.0
The Shelburne Sonesta New York,19,4,1139.0,The Shelburne Sonesta New York,19,4,979,160.0,160.0
The Shelburne Sonesta New York,22,2,644.0,The Shelburne Sonesta New York,22,2,581,63.0,63.0
The Shelburne Sonesta New York,22,3,884.0,The Shelburne Sonesta New York,22,3,843,41.0,41.0
The Shelburne Sonesta New York,22,4,1282.0,The Shelburne Sonesta New York,22,4,1191,91.0,91.0
The Shelburne Sonesta New York,22,5,1681.0,The Shelburne Sonesta New York,22,5,1801,-120.0,120.0
The Shelburne Sonesta New York,23,2,510.0,The Shelburne Sonesta New York,23,2,599,-89.0,89.0
The Shelburne Sonesta New York,24,1,292.0,The Shelburne Sonesta New York,24,1,262,30.0,30.0
The Shelburne Sonesta New York,24,4,1416.0,The Shelburne Sonesta New York,24,4,1178,238.0,238.0
"The Time New York, part of JdV by Hyatt",1,1,313.0,"The Time New York, part of JdV by Hyatt",1,1,438,-125.0,125.0
"The Time New York, part of JdV by Hyatt",1,2,480.0,"The Time New York, part of JdV by Hyatt",1,2,756,-276.0,276.0
"The Time New York, part of JdV by Hyatt",1,3,776.0,"The Time New York, part of JdV by Hyatt",1,3,1087,-311.0,311.0
"The Time New York, part of JdV by Hyatt",1,4,1240.0,"The Time New York, part of JdV by Hyatt",1,4,1277,-37.0,37.0
"The Time New York, part of JdV by Hyatt",1,5,1753.0,"The Time New York, part of JdV by Hyatt",1,5,1650,103.0,103.0
"The Time New York, part of JdV by Hyatt",2,1,210.0,"The Time New York, part of JdV by Hyatt",2,1,427,-217.0,217.0
"The Time New York, part of JdV by Hyatt",2,2,490.0,"The Time New York, part of JdV by Hyatt",2,2,668,-178.0,178.0
"The Time New York, part of JdV by Hyatt",2,3,1022.0,"The Time New York, part of JdV by Hyatt",2,3,994,28.0,28.0
"The Time New York, part of JdV by Hyatt",2,4,1470.0,"The Time New York, part of JdV by Hyatt",2,4,1269,201.0,201.0
"The Time New York, part of JdV by Hyatt",2,5,1753.0,"The Time New York, part of JdV by Hyatt",2,5,1455,298.0,298.0
"The Time New York, part of JdV by Hyatt",3,1,329.0,"The Time New York, part of JdV by Hyatt",3,1,303,26.0,26.0
"The Time New York, part of JdV by Hyatt",3,2,825.0,"The Time New York, part of JdV by Hyatt",3,2,565,260.0,260.0
"The Time New York, part of JdV by Hyatt",3,3,1437.0,"The Time New York, part of JdV by Hyatt",3,3,911,526.0,526.0
"The Time New York, part of JdV by Hyatt",3,4,1564.0,"The Time New York, part of JdV by Hyatt",3,4,1073,491.0,491.0
"The Time New York, part of JdV by Hyatt",3,5,1827.0,"The Time New York, part of JdV by Hyatt",3,5,1445,382.0,382.0
"The Time New York, part of JdV by Hyatt",4,1,612.0,"The Time New York, part of JdV by Hyatt",4,1,311,301.0,301.0
"The Time New York, part of JdV by Hyatt",4,2,1110.0,"The Time New York, part of JdV by Hyatt",4,2,613,497.0,497.0
"The Time New York, part of JdV by Hyatt",4,3,1344.0,"The Time New York, part of JdV by Hyatt",4,3,860,484.0,484.0
"The Time New York, part of JdV by Hyatt",4,4,1540.0,"The Time New York, part of JdV by Hyatt",4,4,1181,359.0,359.0
"The Time New York, part of JdV by Hyatt",4,5,1838.0,"The Time New York, part of JdV by Hyatt",4,5,1651,187.0,187.0
"The Time New York, part of JdV by Hyatt",5,2,800.0,"The Time New York, part of JdV by Hyatt",5,2,565,235.0,235.0
"The Time New York, part of JdV by Hyatt",5,3,1097.0,"The Time New York, part of JdV by Hyatt",5,3,945,152.0,152.0
"The Time New York, part of JdV by Hyatt",5,4,1340.0,"The Time New York, part of JdV by Hyatt",5,4,1370,-30.0,30.0
"The Time New York, part of JdV by Hyatt",5,5,1564.0,"The Time New York, part of JdV by Hyatt",5,5,1840,-276.0,276.0
"The Time New York, part of JdV by Hyatt",6,1,348.0,"The Time New York, part of JdV by Hyatt",6,1,232,116.0,116.0
"The Time New York, part of JdV by Hyatt",6,2,573.0,"The Time New York, part of JdV by Hyatt",6,2,602,-29.0,29.0
"The Time New York, part of JdV by Hyatt",6,3,885.0,"The Time New York, part of JdV by Hyatt",6,3,1093,-208.0,208.0
"The Time New York, part of JdV by Hyatt",6,4,1067.0,"The Time New York, part of JdV by Hyatt",6,4,1506,-439.0,439.0
"The Time New York, part of JdV by Hyatt",6,5,1399.0,"The Time New York, part of JdV by Hyatt",6,5,1788,-389.0,389.0
"The Time New York, part of JdV by Hyatt",7,1,302.0,"The Time New York, part of JdV by Hyatt",7,1,307,-5.0,5.0
"The Time New York, part of JdV by Hyatt",7,2,588.0,"The Time New York, part of JdV by Hyatt",7,2,880,-292.0,292.0
"The Time New York, part of JdV by Hyatt",7,3,823.0,"The Time New York, part of JdV by Hyatt",7,3,1381,-558.0,558.0
"The Time New York, part of JdV by Hyatt",7,4,1116.0,"The Time New York, part of JdV by Hyatt",7,4,1584,-468.0,468.0
"The Time New York, part of JdV by Hyatt",7,5,1545.0,"The Time New York, part of JdV by Hyatt",7,5,1846,-301.0,301.0
"The Time New York, part of JdV by Hyatt",8,1,331.0,"The Time New York, part of JdV by Hyatt",8,1,541,-210.0,210.0
"The Time New York, part of JdV by Hyatt",8,2,526.0,"The Time New York, part of JdV by Hyatt",8,2,975,-449.0,449.0
"The Time New York, part of JdV by Hyatt",8,3,864.0,"The Time New York, part of JdV by Hyatt",8,3,1279,-415.0,415.0
"The Time New York, part of JdV by Hyatt",8,4,1243.0,"The Time New York, part of JdV by Hyatt",8,4,1477,-234.0,234.0
"The Time New York, part of JdV by Hyatt",8,5,1662.0,"The Time New York, part of JdV by Hyatt",8,5,1807,-145.0,145.0
"The Time New York, part of JdV by Hyatt",9,1,244.0,"The Time New York, part of JdV by Hyatt",9,1,456,-212.0,212.0
"The Time New York, part of JdV by Hyatt",9,2,562.0,"The Time New York, part of JdV by Hyatt",9,2,685,-123.0,123.0
"The Time New York, part of JdV by Hyatt",9,3,1004.0,"The Time New York, part of JdV by Hyatt",9,3,1032,-28.0,28.0
"The Time New York, part of JdV by Hyatt",9,4,1374.0,"The Time New York, part of JdV by Hyatt",9,4,1252,122.0,122.0
"The Time New York, part of JdV by Hyatt",9,5,1696.0,"The Time New York, part of JdV by Hyatt",9,5,1478,218.0,218.0
"The Time New York, part of JdV by Hyatt",10,1,371.0,"The Time New York, part of JdV by Hyatt",10,1,296,75.0,75.0
"The Time New York, part of JdV by Hyatt",10,2,779.0,"The Time New York, part of JdV by Hyatt",10,2,550,229.0,229.0
"The Time New York, part of JdV by Hyatt",10,4,1482.0,"The Time New York, part of JdV by Hyatt",10,4,1059,423.0,423.0
"The Time New York, part of JdV by Hyatt",11,1,485.0,"The Time New York, part of JdV by Hyatt",11,1,290,195.0,195.0
"The Time New York, part of JdV by Hyatt",11,2,883.0,"The Time New York, part of JdV by Hyatt",11,2,605,278.0,278.0
"The Time New York, part of JdV by Hyatt",11,4,1433.0,"The Time New York, part of JdV by Hyatt",11,4,1115,318.0,318.0
"The Time New York, part of JdV by Hyatt",11,5,1774.0,"The Time New York, part of JdV by Hyatt",11,5,1428,346.0,346.0
"The Time New York, part of JdV by Hyatt",12,1,531.0,"The Time New York, part of JdV by Hyatt",12,1,360,171.0,171.0
"The Time New York, part of JdV by Hyatt",12,2,779.0,"The Time New York, part of JdV by Hyatt",12,2,561,218.0,218.0
"The Time New York, part of JdV by Hyatt",12,5,1419.0,"The Time New York, part of JdV by Hyatt",12,5,1603,-184.0,184.0
"The Time New York, part of JdV by Hyatt",14,1,186.0,"The Time New York, part of JdV by Hyatt",14,1,308,-122.0,122.0
"The Time New York, part of JdV by Hyatt",20,1,296.0,"The Time New York, part of JdV by Hyatt",20,1,198,98.0,98.0
"The Time New York, part of JdV by Hyatt",20,2,593.0,"The Time New York, part of JdV by Hyatt",20,2,477,116.0,116.0
"The Time New York, part of JdV by Hyatt",20,4,1374.0,"The Time New York, part of JdV by Hyatt",20,4,1218,156.0,156.0
The Washington by LuxUrban,1,1,272.0,The Washington by LuxUrban,1,1,305,-33.0,33.0
The Washington by LuxUrban,1,2,836.0,The Washington by LuxUrban,1,2,620,216.0,216.0
The Washington by LuxUrban,2,1,480.0,The Washington by LuxUrban,2,1,358,122.0,122.0
The Washington by LuxUrban,2,2,891.0,The Washington by LuxUrban,2,2,674,217.0,217.0
The Washington by LuxUrban,8,1,236.0,The Washington by LuxUrban,8,1,305,-69.0,69.0
The Washington by LuxUrban,13,2,474.0,The Washington by LuxUrban,13,2,335,139.0,139.0
The Washington by LuxUrban,14,1,249.0,The Washington by LuxUrban,14,1,208,41.0,41.0
The Washington by LuxUrban,18,2,580.0,The Washington by LuxUrban,18,2,504,76.0,76.0
The Washington by LuxUrban,30,1,347.0,The Washington by LuxUrban,30,1,324,23.0,23.0
The Westin New York Grand Central,26,1,308.0,The Westin New York Grand Central,26,1,354,-46.0,46.0
The Westin New York at Times Square,25,4,1429.0,The Westin New York at Times Square,25,4,1424,5.0,5.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,2,5,1311.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,2,5,2448,-1137.0,1137.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,3,2,522.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,3,2,615,-93.0,93.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,3,4,1360.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,3,4,1173,187.0,187.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,3,5,1528.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,3,5,1613,-85.0,85.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,1,306.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,4,1,348,-42.0,42.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,2,487.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,4,2,696,-209.0,209.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,4,5,2066.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,4,5,1787,279.0,279.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,5,4,1422.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,5,4,1466,-44.0,44.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,5,5,1592.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,5,5,2014,-422.0,422.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,6,4,1066.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,6,4,1690,-624.0,624.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,6,5,1306.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,6,5,1927,-621.0,621.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,7,4,1034.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,7,4,1701,-667.0,667.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,7,5,1379.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,7,5,1996,-617.0,617.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,8,2,490.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,8,2,1069,-579.0,579.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,8,3,736.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,8,3,1332,-596.0,596.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,8,4,1065.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,8,4,1601,-536.0,536.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,8,5,1415.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,8,5,1877,-462.0,462.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,9,1,224.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,9,1,508,-284.0,284.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,9,2,441.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,9,2,798,-357.0,357.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,9,3,768.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,9,3,1098,-330.0,330.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,9,4,917.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,9,4,1348,-431.0,431.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,9,5,1209.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,9,5,1529,-320.0,320.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,10,2,544.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,10,2,529,15.0,15.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,10,3,702.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,10,3,820,-118.0,118.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,10,4,981.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,10,4,887,94.0,94.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,10,5,1356.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,10,5,1286,70.0,70.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,11,1,224.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,1,259,-35.0,35.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,11,2,436.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,2,529,-93.0,93.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,11,3,704.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,3,745,-41.0,41.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,11,4,853.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,4,946,-93.0,93.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,11,5,1146.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,5,1359,-213.0,213.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,12,1,234.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,12,1,295,-61.0,61.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,12,2,480.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,12,2,499,-19.0,19.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,12,3,638.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,12,3,726,-88.0,88.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,12,4,918.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,12,4,1041,-123.0,123.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,12,5,1203.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,12,5,1342,-139.0,139.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,13,1,224.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,1,195,29.0,29.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,13,2,404.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,2,430,-26.0,26.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,13,3,704.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,3,778,-74.0,74.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,13,4,853.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,4,1041,-188.0,188.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,13,5,1125.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,5,1270,-145.0,145.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,14,1,234.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,14,1,231,3.0,3.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,14,2,480.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,14,2,579,-99.0,99.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,14,3,638.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,14,3,927,-289.0,289.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,14,4,897.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,14,4,1104,-207.0,207.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,14,5,1348.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,14,5,1366,-18.0,18.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,15,1,246.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,15,1,348,-102.0,102.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,15,2,404.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,15,2,696,-292.0,292.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,15,3,682.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,15,3,937,-255.0,255.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,15,4,1118.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,15,4,1170,-52.0,52.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,15,5,1527.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,15,5,1429,98.0,98.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,16,1,158.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,16,1,348,-190.0,190.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,16,2,586.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,16,2,605,-19.0,19.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,16,3,907.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,16,3,874,33.0,33.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,16,4,1108.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,16,4,1104,4.0,4.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,16,5,1432.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,16,5,1270,162.0,162.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,17,2,640.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,17,2,526,114.0,114.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,17,3,864.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,17,3,821,43.0,43.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,17,4,1171.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,17,4,918,253.0,253.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,17,5,1538.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,17,5,1203,335.0,335.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,18,1,266.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,18,1,285,-19.0,19.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,18,2,544.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,18,2,580,-36.0,36.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,18,3,876.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,18,3,769,107.0,107.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,18,4,1108.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,18,4,974,134.0,134.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,18,5,1432.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,18,5,1427,5.0,5.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,19,2,640.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,19,2,484,156.0,156.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,19,3,864.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,19,3,779,85.0,85.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,19,4,1171.0,TownePlace Suites by Marriott New York Manhattan/Chelsea,19,4,1165,6.0,6.0
